,Timestamp,KiestHall_Supply,FountainHall_Supply,GainerHall_Supply,LacyHall_Supply,HarrellHall_Supply,WhiteHall_Supply,HarringtonHall_Supply,WellsResidenceHall_Supply,EpprightResidenceHall_Supply,UnderwoodResidenceHall_Supply,DuncanDiningHall_Supply,SpenceHall_Return,BriggsHall_Return,WhitelyHall_Return,HarringtonHall_Return
0,2020-10-01 01:00:00,67.47938538,65.54231262,69.48036957,65.76293945,66.18286133,68.39281464,86.57654572,79.95,92.22,78.41,73.46,68.17,64.31,67.13,67.83
1,2020-10-01 02:00:00,68.20149994,66.27243805,70.22362518,66.48708344,66.91707611,69.13404083,87.42018890000001,80.96,98.33,78.41,74.14,69.06,65.03,67.86,68.57
2,2020-10-01 03:00:00,68.47121429,66.55228424,70.49671936,66.76902771,67.18778229,69.41815186,87.73396301,81.36,87.06,78.41,74.38,69.45,65.29,68.13,68.85
3,2020-10-01 04:00:00,68.65273285,66.74486542,70.67574309999998,66.94842529,67.36515045,69.59970856,87.89292908,81.58,80.47,78.41,74.51,69.66,65.45,68.31,69.03
4,2020-10-01 05:00:00,68.67906952,66.79191589,70.70161438,66.97463226,67.39006042,69.59388733,87.91776276,81.68,79.32,78.41,74.49,69.72,65.47,68.32,69.04
5,2020-10-01 06:00:00,68.41712952,66.50937653,70.41766357,66.69846344,67.11068726,69.28731537,87.5437851,81.43,70.43,78.41,74.63,69.52,65.21,68.04,68.75
6,2020-10-01 07:00:00,68.44630432,66.5413208,70.44159698,66.73069763,67.14070892,69.33615112,87.60028076,81.52,71.9,78.41,73.81,69.52,65.23,68.07,68.79
7,2020-10-01 08:00:00,66.42729187,64.46702576,68.31161499,64.64718628,65.13077545,67.38414764,85.13612366,79.67,78.43,78.41,72.49,67.57,63.34,66.03,66.72
8,2020-10-01 09:00:00,66.83407593,64.89129639,68.73529053,65.05066681,65.47709656,67.08592987,85.56117249,79.68,72.35,78.41,72.54,67.87,63.62,66.36,67.03
9,2020-10-01 10:00:00,67.39970398,65.47660828,69.3770752,65.65986633,66.09556579999999,68.21812439,86.29746246,80.2,64.1,78.41,73.26,68.27,64.19,66.96,67.62
10,2020-10-01 11:00:00,67.28053284,65.35316467,69.26047516,65.516716,65.97309875,68.15180969,86.20890045,80.0,90.08,78.41,73.01,68.0,64.04,66.84,67.49
11,2020-10-01 12:00:00,67.08114624,65.14701843,69.01919556,65.31674957,65.74508667,67.87554169,86.02023315,79.66,90.24,78.41,72.98,67.8,63.84,66.66,67.29
12,2020-10-01 13:00:00,67.34837341,65.41002655,69.31808472,65.57187653,66.02690887,68.16168213,86.22576904,80.1,100.02,78.41,73.03,68.08,64.09,66.9,67.54
13,2020-10-01 14:00:00,67.29899597,65.36142731,69.27162170000001,65.55696869,65.96987915,68.1034317,86.27098846,79.89,100.02,78.41,73.27,68.05,64.06,66.88,67.53
14,2020-10-01 15:00:00,67.54075623,65.60454559,69.51914215,65.7898407,66.22398376,68.34665679999999,86.54540253,80.34,97.95,78.41,73.4,68.32,64.31,67.13,67.79
15,2020-10-01 16:00:00,67.93492126,66.00538635,69.91571045,66.18212128,66.63409424,68.74355316,86.9624176,80.74,91.09,78.41,74.06,68.84,64.68,67.51,68.16
16,2020-10-01 17:00:00,67.93192291,66.00602722,69.90919495,66.16899872,66.61960602,68.74729156,87.00584412,80.85,93.91,78.41,73.67,68.8,64.7,67.54,68.2
17,2020-10-01 18:00:00,67.98822784,66.06063843,69.97819519,66.25264739999999,66.69606781,68.89131165,87.08683014,80.87,87.6,78.41,73.83,68.87,64.73,67.57,68.24
18,2020-10-01 19:00:00,67.88446808,65.95644379,69.83239746,66.14797974,66.5750885,68.85073853,86.9429245,80.72,72.81,78.41,73.58,68.75,64.66,67.49,68.16
19,2020-10-01 20:00:00,67.80873108,65.871315,69.75650787,66.0434494,66.47623444,68.76785278,86.79870605,80.72,82.26,78.41,73.61,68.73,64.59,67.39,68.06
20,2020-10-01 21:00:00,67.50363159,65.57169342,69.52115631,65.76390839,66.20446014,68.48803711,86.47438812,80.31,99.67,78.41,73.29,68.35,64.3,67.1,67.77
21,2020-10-01 22:00:00,67.52261353,65.57677460000001,69.49742889,65.74468231,66.20316315,68.49176025,86.53354645,80.38,94.18,78.41,73.3,68.36,64.31,67.12,67.8
22,2020-10-01 23:00:00,67.43424225,65.49092865,69.41159058,65.68954468,66.12649536,68.38169861,86.45918274,80.09,99.17,78.41,73.3,68.25,64.24,67.04,67.72
23,2020-10-02 00:00:00,67.32176208,65.38345337,69.32225799999999,65.57587433,66.02442169,68.23162842,86.27449036,80.05,99.16,78.41,73.28,68.09,64.1,66.9,67.57
24,2020-10-02 01:00:00,67.79429626,65.86134338,69.79465485,66.06000519,66.49758148,68.70373535,86.80876923,80.46,100.02,78.41,73.65,68.62,64.55,67.36,68.05
25,2020-10-02 02:00:00,68.02198792,66.09562683,70.02655792,66.29862976,66.72751617,68.94194031,87.15796661,80.76,100.02,78.41,73.96,68.85,64.79,67.62,68.32
26,2020-10-02 03:00:00,68.39028168,66.46640015,70.39871216,66.6733551,67.09645081,69.33023834,87.51359558,81.17,98.8,78.41,74.31,69.32,65.14,67.97,68.67
27,2020-10-02 04:00:00,68.55645752,66.63434601,70.56274414,,67.26831818,69.49026489,87.71979523,81.45,100.02,78.41,74.46,69.57,65.29,68.14,68.84
28,2020-10-02 05:00:00,68.68331909,66.80151367,70.68951416,66.96127319,67.39556122,69.6058197,87.86354828,81.65,98.05,78.41,74.48,69.74,65.44,68.28,68.99
29,2020-10-02 06:00:00,68.37651062,66.46324921,70.35985565,66.66107941,67.05989075,69.24391174,87.47244263,81.41,87.03,78.41,74.63,69.46,65.1,67.93,68.65
30,2020-10-02 07:00:00,68.5075531,66.5883255,70.49967194,66.81430817,67.21708679,69.42627716,87.68137359999999,81.49,92.57,78.41,73.88,69.57,65.27,68.11,68.81
31,2020-10-02 08:00:00,66.8225708,64.88315582,68.65460205,64.95565796,65.44762421,67.53179932,85.52228546,80.03,88.93,78.41,72.65,67.97,63.65,66.36,67.05
32,2020-10-02 09:00:00,67.57672119,65.64830017,69.50372314,65.81367493,66.23918915,68.39982605,86.49658966,80.41,82.61,78.41,73.22,68.57,64.35,67.14,67.83
33,2020-10-02 10:00:00,67.5250473,65.60140228,69.50870514,65.76077271,66.19937134,68.38947296,86.49452209,80.26,75.61,78.41,73.61,68.42,64.23,67.04,67.71
34,2020-10-02 11:00:00,67.45559692,65.53347015,69.41776276,65.67433167,66.13404846,68.31469727,86.3841095,80.26,95.26,78.41,73.19,68.31,64.16,66.97,67.63
35,2020-10-02 12:00:00,67.20624542,65.26361084,69.19055939,65.4465332,65.88404846,68.03173065,86.0438385,79.99,100.02,78.41,72.84,67.93,63.94,66.74,67.38
36,2020-10-02 13:00:00,67.69805145,65.75909424,69.67214966,65.95479584,66.38653564,68.48797607,86.6359024,80.4,100.02,78.41,73.11,68.46,64.4,67.23,67.89
37,2020-10-02 14:00:00,67.23739624,65.29781342,69.22817993,65.50222778,65.92401123,68.03231049,86.15171051,79.74,99.7,78.41,73.38,67.98,63.95,66.77,67.44
38,2020-10-02 15:00:00,68.07215881,66.13783264,70.0662384,66.32997131,66.78435516,68.88721466,87.14922333,80.82,100.02,78.41,73.81,68.89,64.8,67.64,68.33
39,2020-10-02 16:00:00,68.21407318,66.27238464,70.21969604,66.46884918,66.91557312,69.02849579,87.27567291,81.09,100.02,78.41,74.17,69.08,64.92,67.76,68.45
40,2020-10-02 17:00:00,68.0198288,66.0894165,70.03271484,66.26539612,66.72151184,68.84475708,87.09481812,80.86,99.76,78.41,74.03,68.87,64.72,67.58,68.27
41,2020-10-02 18:00:00,68.024086,66.10566711,70.02947235,66.28129578,66.72860718,68.88858032,87.10238647,80.84,92.31,78.41,73.81,68.88,64.71,67.56,68.25
42,2020-10-02 19:00:00,68.03253174,66.10490417,70.04493713,66.29480743,66.741745,68.99691772,87.1108551,80.89,95.23,78.41,73.82,68.92,64.76,67.6,68.29
43,2020-10-02 20:00:00,68.0246582,66.08837128,70.02445221,66.29654694,66.74079895,69.04451752,87.0218277,80.94,93.84,78.41,73.91,68.9,64.74,67.55,68.24
44,2020-10-02 21:00:00,68.13298798,66.20824432,70.13521576,66.41116333,66.83679199,69.12733459,87.18170166,80.86,84.31,78.41,73.95,68.99,64.86,67.68,68.38
45,2020-10-02 22:00:00,68.20781708,66.29571533,70.22357178,66.50040436,66.92240906,69.20373535,87.32500458,81.07,95.85,78.41,74.02,69.05,64.93,67.78,68.48
46,2020-10-02 23:00:00,68.06629944,66.14553070000001,70.06994629,66.36823273,66.76957703,69.01661682,87.09870148,80.91,100.02,78.41,73.94,68.94,64.76,67.6,68.3
47,2020-10-03 00:00:00,68.07991028,66.16984558,70.07290649,66.3640213,66.76852417,69.01180267,87.14776611,80.87,99.43,78.41,73.87,68.94,64.79,67.63,68.33
48,2020-10-03 01:00:00,68.10693359,66.19650269,70.1018219,66.39634705,66.80854797,69.01835632,87.15029144,80.92,97.43,78.41,73.95,68.92,64.81,67.64,68.34
49,2020-10-03 02:00:00,68.22874451,66.31867981,70.24520874,66.52638245,66.92453003,69.14994049,87.33786011,81.04,100.02,78.41,74.08,69.11,64.93,67.78,68.49
50,2020-10-03 03:00:00,68.30850983,66.40992737,70.32912445,66.61097717,67.03030396,69.22060394,87.46164703,81.13,100.02,78.41,74.16,69.22,65.02,67.88,68.59
51,2020-10-03 04:00:00,68.47569275,66.56062317,70.48852539,66.76725006,67.18739319,69.38652802,87.61881256,81.37,100.02,78.41,74.43,69.45,65.17,68.03,68.75
52,2020-10-03 05:00:00,68.68800354,66.77211761,70.71168518,66.98051453,67.39699554,69.60686493,87.84749603,81.61,100.02,78.41,74.43,69.7,65.39,68.25,68.97
53,2020-10-03 06:00:00,68.75798798,66.86164093,70.78887177,67.05065918,67.47138977,69.68242645,87.90800476,81.72,100.02,78.41,74.47,69.78,65.46,68.32,69.05
54,2020-10-03 07:00:00,68.72927094,66.8494873,70.753479,67.0402832,67.44087982,69.64141083,87.89271545,81.7,100.02,78.41,74.61,69.78,65.43,68.3,69.02
55,2020-10-03 08:00:00,68.55704498,66.66773987,70.57778931,66.87269592,67.26138306,69.43038940000001,87.68333435,81.55,99.17,78.41,74.39,69.56,65.25,68.11,68.83
56,2020-10-03 09:00:00,68.47360229,66.55924988,70.47265625,66.7780304,67.16603088,69.36119843,87.52431488,81.37,96.62,78.41,74.23,69.46,65.14,67.99,68.7
57,2020-10-03 10:00:00,68.23712921,66.32116699,70.24104309,66.5451355,66.93667603,69.08843231,87.19967651,81.11,82.48,78.41,74.03,69.17,64.92,67.72,68.4
58,2020-10-03 11:00:00,67.94068909,66.00393677,69.93437958,66.23296356,66.65087891,68.81362152,86.94336700000002,80.76,83.08,78.41,73.74,68.77,64.63,67.46,68.12
59,2020-10-03 12:00:00,67.75534821,65.82633209,69.74661255,66.02363586,66.43654633,68.56079865,86.71752167,80.49,96.7,78.41,73.52,68.51,64.44,67.26,67.92
60,2020-10-03 13:00:00,67.60430908,65.64891052,69.58348083,65.87384796,66.29254913,68.39175415,86.54240417,80.33,100.02,78.41,73.32,68.38,64.3,67.13,67.78
61,2020-10-03 14:00:00,67.2317276,65.30065155,69.18284607,65.52646637,65.94271851,68.03111267,86.08273315,79.96,100.02,78.41,72.98,67.93,63.94,66.75,67.4
62,2020-10-03 15:00:00,67.67404175,65.74032593,69.57771301,65.95333862,66.36975098,68.49040985,86.59947968,80.3,100.02,78.41,73.72,68.42,64.35,67.18,67.85
63,2020-10-03 16:00:00,68.2681427,66.33882904,70.25876617,66.54672241,66.9723053,69.08307648,87.33556366,81.13,100.02,78.41,74.26,69.14,64.96,67.8,68.48
64,2020-10-03 17:00:00,68.29399872,66.3547821,70.29214478,66.60401154,66.99881744,69.11797333,87.3328476,81.27,99.39,78.41,74.3,69.2,64.97,67.82,68.49
65,2020-10-03 18:00:00,68.19699097,66.27005005,70.18669128,66.46751404,66.89490509,69.06349945,87.25509644,81.05,93.93,78.41,74.07,69.07,64.87,67.73,68.4
66,2020-10-03 19:00:00,68.15338898,66.22923279,70.15445709,66.42973328,66.84552002,69.10881042,87.15071106,81.02,91.01,78.41,74.02,69.02,64.83,67.66,68.33
67,2020-10-03 20:00:00,68.1842041,66.2693634,70.19871521,66.46977997,66.88369751,69.17815399,87.24378967,81.04,99.66,78.41,74.01,69.07,64.88,67.72,68.4
68,2020-10-03 21:00:00,67.99502563,66.0838623,70.00054932,66.2899704,66.70495605,68.98314667,86.86915588,80.86,100.02,78.41,73.88,68.86,64.66,67.46,68.14
69,2020-10-03 22:00:00,68.12247467,66.21044159,70.11741638,66.39941406,66.82621002,69.08161163,87.06591797,80.97,99.28,78.41,73.92,69.04,64.78,67.6,68.28
70,2020-10-03 23:00:00,68.07561493,66.16461945,70.07907867,66.36089325,66.78025818,69.02834320000001,87.05119324,80.88,90.8,78.41,73.96,68.96,64.75,67.57,68.26
71,2020-10-04 00:00:00,68.05276489,66.13349915,70.04568481,66.33986664,66.75819397,68.98880768,87.05723572,80.87,98.41,78.41,73.84,68.91,64.73,67.56,68.25
72,2020-10-04 01:00:00,67.86123657,65.94585419,69.84453583,66.13716888,66.55599976,68.78876495,86.79737091,80.59,99.96,78.41,73.77,68.66,64.51,67.33,68.02
73,2020-10-04 02:00:00,68.09031677,66.18283844,70.09033203,66.36683655,66.79785156,69.00907898,87.08565521,80.84,87.12,78.41,73.74,68.94,64.74,67.57,68.27
74,2020-10-04 03:00:00,68.3370285,66.43399811,70.35393524,66.61895752,67.04156494,69.26028442,87.34147644,81.15,82.85,78.41,74.41,69.26,65.0,67.82,68.52
75,2020-10-04 04:00:00,68.49877167,66.61039734,70.51140594,66.79579163,67.20967102,69.41445923,87.59318542,81.39,87.96,78.41,74.34,69.47,65.17,68.01,68.72
76,2020-10-04 05:00:00,68.60237885,66.71019745,70.62332916,66.89707947,67.31855774,69.49645233,87.74462891,81.51,97.51,78.41,74.42,69.61,65.27,68.13,68.84
77,2020-10-04 06:00:00,68.64054871,66.74778748,70.67934418,66.93357086,67.3491745,69.52140045,87.78215027,81.58,83.76,78.41,74.45,69.67,65.3,68.16,68.87
78,2020-10-04 07:00:00,68.70124817,66.81530762,70.7289505,66.99627686,67.40554809999999,69.57995605,87.842453,81.67,72.88,78.41,74.43,69.77,65.37,68.23,68.94
79,2020-10-04 08:00:00,68.57662201,66.66720581,70.56772614,66.84117889,67.25315857,69.42186737,87.63284302,81.55,73.8,78.41,74.41,69.61,65.21,68.06,68.77
80,2020-10-04 09:00:00,68.33551025,66.42398071,70.31790924,66.60970306,67.01996613,69.21139526,87.38057709,81.23,90.94,78.41,74.11,69.3,64.97,67.82,68.52
81,2020-10-04 10:00:00,67.90991211,65.9808197,69.89379883,66.19098663,66.61593628,68.80191040000001,86.86125946,80.79,87.74,78.41,73.74,68.83,64.58,67.4,68.07
82,2020-10-04 11:00:00,67.88574982,65.95569611,69.88007355,66.16072083,66.58052826,68.79045105,86.82643890000001,80.67,78.21,78.41,73.76,68.73,64.53,67.37,68.02
83,2020-10-04 12:00:00,67.82286835,65.8937912,69.81237793,66.09355164,66.5217514,68.68249512,86.72325897,80.66,83.65,78.41,73.6,68.64,64.48,67.3,67.94
84,2020-10-04 13:00:00,67.63021088,65.68212128,69.62159729,65.89441681,66.32801056,68.4708252,86.62457275,80.39,98.84,78.41,73.38,68.39,64.3,67.16,67.81
85,2020-10-04 14:00:00,67.72538757,65.78785706,69.70310974,65.96542358,66.42173767,68.52487946,86.63118744,80.43,93.68,78.41,73.49,68.48,64.37,67.21,67.86
86,2020-10-04 15:00:00,67.88070679,65.9573822,69.86185455,66.15415192,66.60238647,68.70925903,86.804039,80.64,100.02,78.41,73.86,68.68,64.54,67.37,68.03
87,2020-10-04 16:00:00,67.9985199,66.04994965,69.98742676,66.25914764,66.70346069,68.80158997,87.01578522,80.82,100.02,78.41,74.0,68.85,64.66,67.52,68.18
88,2020-10-04 17:00:00,68.02623749,66.08675385,70.0020752,66.26554871,66.71656799,68.89614105,87.01000977,80.89,100.02,78.41,74.04,68.87,64.67,67.52,68.17
89,2020-10-04 18:00:00,68.11506653,66.18350983,70.11709595,66.36811066,66.81032562,69.05115509,87.13886261,81.02,99.55,78.41,73.84,68.97,64.78,67.63,68.29
90,2020-10-04 19:00:00,68.01561737,66.07923126,70.00583649,66.26338959,66.71840668,68.97306061,87.02573395,80.83,98.22,78.41,74.0,68.86,64.68,67.53,68.2
91,2020-10-04 20:00:00,67.7454834,65.82901764,69.74423981,65.98731995,66.41828918,68.68028259,86.68267822,80.56,96.72,78.41,73.54,68.53,64.4,67.24,67.9
92,2020-10-04 21:00:00,67.58416748,65.66452026,69.55429840000001,65.80981445,66.25966644,68.53414917,86.47296906,80.42,92.75,78.41,73.19,68.39,64.24,67.06,67.73
93,2020-10-04 22:00:00,67.38515472,65.46064758,69.34960175,65.60727692,66.06789398,68.29626465,86.21197509999998,80.1,100.02,78.41,73.16,68.2,64.06,66.86,67.53
94,2020-10-04 23:00:00,67.13257599,65.1971817,69.1162796,65.37328339,65.82855225,68.01322174,85.99236298,79.97,99.26,78.41,73.03,67.94,63.83,66.63,67.31
95,2020-10-05 00:00:00,67.1190567,65.19387054,69.07785797,65.35163879,65.8037796,67.99921417,85.90737915,79.78,99.68,78.41,73.09,67.9,63.79,66.59,67.26
96,2020-10-05 01:00:00,67.54096222,65.60448456,69.53515625,65.81201172,66.25260162,68.45120239,86.37414551,80.14,80.58,78.41,73.52,68.2,64.18,66.99,67.67
97,2020-10-05 02:00:00,68.09951782,66.19126129,70.08641052,66.37397003,66.80873108,69.00614929,87.15811157,80.82,80.95,78.41,74.0,68.92,64.74,67.6,68.31
98,2020-10-05 03:00:00,68.48473358,66.57949829,70.49765778,66.77828979,67.19216156,69.41435242,87.57466125,81.32,81.71,78.41,74.51,69.44,65.12,67.97,68.74
99,2020-10-05 04:00:00,68.63803101,66.74015045,70.65410614,66.92746735,67.34225464,69.5718689,87.78700256,81.55,81.94,78.41,74.53,69.61,65.27,68.14,68.91
100,2020-10-05 05:00:00,68.71163177,66.8052063,70.72581482,67.00440979,67.41271973,69.63439941,87.80651855,81.69,82.04,78.41,74.55,69.73,65.33,68.19,68.96
101,2020-10-05 06:00:00,68.25421906,66.34253693,70.22061157,66.53780365,66.92639923,69.09501648,87.27315521,81.33,81.87,78.41,74.75,69.32,64.85,67.69,68.46
102,2020-10-05 07:00:00,68.36521912,66.4616394,70.38381958,66.64151001,67.06334686,69.27281952,87.45839691,81.38,83.1,78.41,73.53,69.44,64.98,67.85,68.62
103,2020-10-05 08:00:00,66.61179352,64.69676208,68.56694794,64.83494568,65.32572937,67.53253937,85.11036682,79.8,80.37,78.41,72.88,67.78,63.34,66.01,66.75
104,2020-10-05 09:00:00,67.43704224,65.50775146,69.37566376,65.67002869,66.10542297,67.96720123,86.18226624,80.41,75.51,78.41,72.67,68.41,64.08,66.85,67.59
105,2020-10-05 10:00:00,67.44909668,65.52106476,69.39804077,65.67935944,66.09574127,68.16766357,86.29493713,80.2,84.5,78.41,73.5,68.32,64.02,66.84,67.57
106,2020-10-05 11:00:00,67.07453918,65.13987732,69.05596924,65.31960297,65.75679016,67.91847992,85.96386719,79.75,73.81,78.41,72.81,67.74,63.72,66.56,67.28
107,2020-10-05 12:00:00,67.20636749,65.27353668,69.19337463,65.4543457,65.89879608,68.05650329999999,86.03170013,79.82,89.16,78.41,73.16,67.91,63.82,66.66,67.36
108,2020-10-05 13:00:00,67.50991821,65.57801056,69.48280334,65.74733734,66.19139862,68.31420135,86.39836884,80.33,97.31,78.41,73.26,68.26,64.13,66.98,67.69
109,2020-10-05 14:00:00,67.19289398,65.25047302,69.17033386,65.438797,65.87808228,67.98488617,86.06529999,79.86,77.04,78.41,73.21,67.88,63.81,66.66,67.39
110,2020-10-05 15:00:00,67.71614838,65.78981781,69.6998291,65.97383881,66.40124512,68.49448395,86.64825439,80.46,91.79,78.41,73.55,68.47,64.32,67.18,67.9
111,2020-10-05 16:00:00,67.65798187,65.71926117,69.61600494,65.88554382,66.33854675,68.43844604,86.54728699,80.58,86.45,78.41,73.94,68.54,64.22,67.08,67.8
112,2020-10-05 17:00:00,68.06091309,66.14168549,70.04833984,66.32286835,66.75733948,68.89900970000001,87.03650665,80.83,80.79,78.41,73.65,68.9,64.62,67.5,68.23
113,2020-10-05 18:00:00,68.10852051,66.18922424,70.09352875,66.35177612,66.8062439,68.98707581,87.01943207,81.04,71.26,78.41,74.03,68.98,64.61,67.48,68.21
114,2020-10-05 19:00:00,67.78237152,65.83792877,69.76590729,66.02664185,66.46868896,68.7057724,86.74819946,80.68,76.48,78.41,73.63,68.6,64.32,67.21,67.94
115,2020-10-05 20:00:00,67.54151917,65.61108398,69.49430084,65.80445862,66.23347473,68.51870728,86.47183228,80.47,74.72,78.41,73.15,68.43,64.1,66.98,67.71
116,2020-10-05 21:00:00,66.85199738,64.90236664,68.80281067,65.09443665,65.54119873,67.74699402,85.72201538,79.81,82.76,78.41,72.44,67.64,63.46,66.31,67.04
117,2020-10-05 22:00:00,67.16249084,65.23468781,69.10617828,65.38079834,65.82796478,68.08654785,85.93770599,79.82,80.63,78.41,73.15,67.96,63.73,66.56,67.28
118,2020-10-05 23:00:00,67.15182495,65.21270752,69.12187195,65.36975098,65.8351059,68.03450775,86.04520416,79.88,94.88,78.41,73.0,67.85,63.71,66.59,67.31
119,2020-10-06 00:00:00,66.78993225,64.83836365,68.76655579,65.03786469,65.48815155,67.67742157,85.59055328,79.4,87.95,78.41,72.72,67.43,63.36,66.2,66.92
120,2020-10-06 01:00:00,67.60408783,65.67796326,69.59768677,65.85134888,66.30478668,68.55365753,86.61230469,80.13,86.59,78.41,73.57,68.28,64.15,67.05,67.78
121,2020-10-06 02:00:00,68.06333923,66.14325714,70.07102203,66.34681702,66.77905273,68.99577332,87.07239532,80.8,86.3,78.41,74.11,68.86,64.57,67.47,68.22
122,2020-10-06 03:00:00,68.44473267,66.5357132,70.45916748,66.73564148,67.15405273,69.38447571,87.55836487,81.3,77.81,78.41,74.37,69.36,64.96,67.87,68.62
123,2020-10-06 04:00:00,68.65457153,66.7436142,70.67650604,66.93782043,67.37332916,69.60108185,87.78520203,81.62,83.2,78.41,74.51,69.64,65.17,68.07,68.83
124,2020-10-06 05:00:00,68.6960907,66.78792572,70.71933746,66.99357605,67.41461945,69.62569427,87.8573761,81.71,65.56,78.41,74.47,69.71,65.21,68.12,68.88
125,2020-10-06 06:00:00,68.28527069,66.35875702,70.25939178,66.56259918,66.96380615,69.14504242,87.29730225,81.33,71.28,78.41,74.66,69.33,64.74,67.63,68.38
126,2020-10-06 07:00:00,68.28087616,66.35807037,70.29335022,66.57615662,67.01062012,69.20826721,87.39028168,81.35,71.78,78.41,73.43,69.3,64.81,67.71,68.47
127,2020-10-06 08:00:00,66.74699402,64.77455902,68.50404358,64.94519806,65.43292236,67.66019440000001,85.47550201,79.79,71.31,78.41,72.76,67.81,63.35,66.15,66.88
128,2020-10-06 09:00:00,67.04174805,65.08631134,68.98186493,65.2677002,65.70307922,67.58008575,85.82681274,80.07,69.18,78.41,72.86,67.99,63.48,66.33,67.07
129,2020-10-06 10:00:00,67.05447388,65.11331940000001,69.00263214,65.2893219,65.73940277,67.72367859,85.75402832,79.7,63.02,78.41,72.15,67.81,63.03,65.94,66.69
130,2020-10-06 11:00:00,67.34317779999999,65.41133118,69.39459991,65.6857605,66.11994934,68.26909637,86.40756226,79.93,88.24,78.41,63.71,67.48,64.69,67.26,67.93
131,2020-10-06 12:00:00,67.34914398,65.36881256,69.54995728,65.85992432,66.26716614,68.46114349,87.15888977,79.83,93.5,78.41,77.65,66.47,68.98,70.45,70.89
132,2020-10-06 13:00:00,67.59172058,65.62911224,69.75204468,66.04129028,66.45085144,68.63928986,87.35279083,79.94,100.02,78.41,73.44,66.27,69.16,70.62,71.09
133,2020-10-06 14:00:00,68.03076935,66.16677094,70.01110077,66.28629303,66.71133423,68.87396240000001,87.60996246,79.93,100.0,78.41,74.8,65.66,69.41,70.85,71.33
134,2020-10-06 15:00:00,68.47743988,66.6065979,70.46398926,66.71681976,67.15847778,69.32388306,88.10149384,80.7,99.96,78.41,73.22,66.27,69.84,71.29,71.78
135,2020-10-06 16:00:00,68.48200226,66.60348511,70.45872498,66.72964478,67.16221619,69.32227325,88.11160278,80.74,96.59,78.41,76.0,66.36,69.83,71.27,71.77
136,2020-10-06 17:00:00,68.36618042,66.48503876,70.32079315,66.58480835,67.02825928,69.19601440000001,87.974823,80.71,91.47,78.41,73.59,66.26,69.36,70.91,71.45
137,2020-10-06 18:00:00,68.28272247,66.40309143,70.24571228,66.49442291,66.95088196,69.13946533,87.85213470000002,80.74,97.83,78.41,74.18,67.09,67.59,69.71,70.32
138,2020-10-06 19:00:00,67.89433289,65.99140167,69.86820221,66.14354706,66.58458710000001,68.84492493,87.41211700000002,80.67,99.63,78.41,75.43,68.71,65.14,67.94,68.67
139,2020-10-06 20:00:00,67.80695343,65.89987183,69.79204559,66.03213501,66.49255371,68.77571869,87.33309174,80.69,97.54,78.41,73.53,68.71,65.14,67.93,68.65
140,2020-10-06 21:00:00,67.34690857,65.42102814,69.34905243,65.60089111,66.04665375,68.30779266,86.81147766,80.1,80.64,78.41,72.98,68.14,64.69,67.46,68.18
141,2020-10-06 22:00:00,67.6329422,65.72284698,69.61714935,65.86137389999999,66.32273865,68.57643890000001,87.1245575,80.27,81.39,78.41,73.51,68.47,64.96,67.74,68.45
142,2020-10-06 23:00:00,67.64898682,65.74112701,69.62845612,65.90210724,66.35942841,68.57740784,87.13746643,80.45,93.7,78.41,73.56,68.47,64.97,67.75,68.47
143,2020-10-07 00:00:00,67.19971466,65.28159332,69.17534637,65.43516541,65.88090515,68.10684204,86.61885071,79.69,95.47,78.41,73.02,67.87,64.51,67.29,68.0
144,2020-10-07 01:00:00,67.91630554,66.01052856,69.90074921,66.16942596,66.62362671,68.84214783,87.44015503,80.52,98.15,78.41,73.82,68.73,65.22,68.0,68.73
145,2020-10-07 02:00:00,68.23841858,66.34851837,70.23764038,66.50664520000001,66.93950653,69.16542053,87.80099487,80.97,99.62,78.41,74.3,69.11,65.54,68.32,69.06
146,2020-10-07 03:00:00,68.59815216,66.71363068,70.61650085,66.87088013,67.31839752,69.53822327,88.20793152,81.44,97.68,78.41,74.54,69.59,65.91,68.69,69.44
147,2020-10-07 04:00:00,68.83592987,66.9512558,70.85688019,67.10317993,67.53952026,69.76785278,88.48188019,81.76,92.91,78.41,74.73,69.9,66.14,68.93,69.69
148,2020-10-07 05:00:00,68.86037445,66.97493744,70.88300323,67.13352966,67.56111145,69.7804184,88.50803375,81.84,81.57,78.41,74.66,69.94,66.17,68.96,69.73
149,2020-10-07 06:00:00,68.48763275,66.59295654,70.46079254,66.77191162,67.16242218,69.35974884,88.07035065,81.53,77.14,78.41,74.86,69.6,65.77,68.56,69.32
150,2020-10-07 07:00:00,68.53743744,66.64838409,70.51821899,66.78443146,67.19778442,69.42689514,88.12926483,81.53,85.06,78.41,73.7,69.64,65.82,68.6,69.37
151,2020-10-07 08:00:00,66.51506805,64.55944824,68.35232544,64.75691223,65.23220062,67.46028137,85.8639679,79.77,82.79,78.41,72.72,67.73,63.96,66.66,67.42
152,2020-10-07 09:00:00,67.22239685,65.30586243,69.17257690000001,65.46098328,65.90057373,67.89437103,86.65582275,80.15,78.92,78.41,72.61,68.25,64.55,67.29,68.05
153,2020-10-07 10:00:00,67.05782318,65.13058472,69.01854706,65.27929688,65.71663666,67.66526031,86.39936829,79.85,71.16,78.41,73.14,68.01,64.33,67.07,67.81
